DocType: Workflow State,"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","tyyli muuttaa painikken väriä: voitto-vihreä, palo-punainen, kääntö-musta, tavallinen-tummansininen, vinkki-vaaleansininen, ongelma-oranssi"
apps/dataent/dataent/core/doctype/data_import/log_details.html +6,Row Status,Rivin tila
DocType: Workflow Transition,Workflow Transition,Työketjun vaiheen muutos
apps/dataent/dataent/public/js/dataent/misc/pretty_date.js +54,{0} months ago,{0} kuukautta sitten
apps/dataent/dataent/public/js/dataent/model/model.js +18,Created By,tekijä
apps/dataent/dataent/integrations/doctype/dropbox_settings/dropbox_settings.py +312,Dropbox Setup,Dropbox Setup
DocType: Workflow State,resize-horizontal,"kokoa, vaaka"
DocType: Chat Message,Content,sisältö
DocType: Data Migration Run,Push Insert,Työnnä Insert
apps/dataent/dataent/public/js/dataent/views/treeview.js +294,Group Node,sidoksen ryhmä
DocType: Communication,Notification,ilmoitus
DocType: DocType,Document,Dokumentti
apps/dataent/dataent/core/doctype/doctype/doctype.py +237,Series {0} already used in {1},Sarjat {0} on käytetty {1}
apps/dataent/dataent/core/doctype/data_import/importer.py +286,Unsupported File Format,Tukemattoman tiedostotyypin
DocType: DocField,Code,koodi
DocType: Workflow,"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","Kaikki mahdolliset Workflow valtioiden ja roolit työnkulun. Docstatus Vaihtoehdot: 0 on &quot;suosikki&quot;, 1 &quot;Lähettäjä&quot; ja 2 &quot;Peruttu&quot;"
DocType: Website Theme,Footer Text Color,Alatunniste tekstin väri
apps/dataent/dataent/public/js/dataent/model/meta.js +182,Last Modified On,Muutettu
apps/dataent/dataent/core/page/permission_manager/permission_manager_help.html +24,"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.","Käyttöoikeudet tasolla 0 ovat asiakirjan taso oikeuksia, eli ne ovat ensisijaisesti asiakirjan pääsyyn"
DocType: Auto Repeat,Print Format,Tulostusmuoto
apps/dataent/dataent/public/js/dataent/views/file/file_view.js +83,Toggle Grid View,Vaihda ruudukonäkymä
apps/dataent/dataent/integrations/doctype/paypal_settings/paypal_settings.py +122,Invalid payment gateway credentials,Virheelliset maksu yhdyskäytävä käyttäjätietoja
DocType: Data Import,This is the template file generated with only the rows having some error. You should use this file for correction and import.,"Tämä on mallitiedosto, joka syntyy vain rivillä, joilla on jonkin verran virheitä. Tätä tiedostoa kannattaa käyttää korjaamiseen ja tuontiin."
apps/dataent/dataent/config/setup.py +37,Set Permissions on Document Types and Roles,Aseta käyttöoikeuksia asiakirjatyypeille ja rooleille
DocType: Data Migration Run,Remote ID,Remote ID
apps/dataent/dataent/model/meta.py +205,No Label,ei Label
DocType: System Settings,Use socketio to upload file,Käytä socketioa lataamaan tiedostoa
apps/dataent/dataent/core/doctype/transaction_log/transaction_log.py +23,Indexing broken,Indeksointi on rikki
apps/dataent/dataent/public/js/dataent/list/list_view.js +273,Refreshing,Virkistävä
apps/dataent/dataent/core/report/transaction_log_report/transaction_log_report.py +77,Modified By,Muokkaaja
DocType: Address,Tripura,Lappi
DocType: About Us Settings,"""Company History""","""Yrityshistoria"""
apps/dataent/dataent/www/confirm_workflow_action.html +8,This document has been modified after the email was sent.,Tätä asiakirjaa on muutettu sähköpostin lähettämisen jälkeen.
apps/dataent/dataent/core/doctype/prepared_report/prepared_report.js +34,Show Report,Näytä raportti
DocType: Address,Tamil Nadu,tamil Nadun
DocType: Email Rule,Email Rule,Sähköposti sääntö
apps/dataent/dataent/templates/emails/recurring_document_failed.html +5,"To stop sending repetitive error notifications from the system, we have checked Disabled field in the Auto Repeat document","Jos haluat lopettaa toistuvien virheilmoitusten lähettämisen järjestelmästä, olemme valinneet Ei käytössä -kentän Auto Repeat -asiakirjassa"
apps/dataent/dataent/core/doctype/docshare/docshare.py +47,{0} shared this document with everyone,{0} jakoi tämän dokumentin kaikille
apps/dataent/dataent/desk/page/activity/activity_row.html +17,Commented on {0}: {1},kommentoi {0}:lle {1}
apps/dataent/dataent/templates/pages/integrations/braintree_checkout.py +33,Looks like someone sent you to an incomplete URL. Please ask them to look into it.,"Näyttää siltä, että joku on lähettänyt teidät epätäydellisen URL. Pyydä heitä tutkimaan sitä."
apps/dataent/dataent/public/js/dataent/ui/toolbar/search.js +361,<p>No results found for '</p>,<p> Hakutuloksia ei löytynyt &#39; </p>
apps/dataent/dataent/templates/pages/integrations/stripe_checkout.html +51,Your payment has been successfully registered.,Maksusi on rekisteröity onnistuneesti.
DocType: Stripe Settings,Secret Key,salainen avain
apps/dataent/dataent/public/js/dataent/views/translation_manager.js +11,Translate {0},Käännä {0}
DocType: Notification,Send alert if this field's value changes,"Lähetä hälytys, mikäli tämän kentän arvo muuttuu"
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder.js +108,Select a DocType to make a new format,Valitse tietuetyyppi tehdäksesi uuden formaatin
apps/dataent/dataent/desk/doctype/auto_repeat/auto_repeat.py +85,'Recipients' not specified,&#39;Vastaanottajat&#39; ei ole määritelty
apps/dataent/dataent/public/js/dataent/misc/pretty_date.js +46,just now,juuri nyt
apps/dataent/dataent/public/js/dataent/ui/filters/edit_filter.html +28,Apply,Käytä
DocType: Footer Item,Policy,Käytäntö
apps/dataent/dataent/integrations/utils.py +80,{0} Settings not found,{0} Asetuksia ei löytynyt
DocType: Module Def,Module Def,moduulin tunniste
DocType: Chat Profile,Busy,Kiireinen
DocType: Data Migration Plan,Data Migration Plan,Tietojen siirtämissuunnitelma
apps/dataent/dataent/core/doctype/communication/communication.js +61,Reply,Vastaus
apps/dataent/dataent/config/core.py +22,Pages in Desk (place holders),Sivut Desk (paikka haltijat)
DocType: DocField,Collapsible Depends On,Kokoontaitettava Riippuu
DocType: Print Style,Print Style Name,Tulosta tyylin nimi
apps/dataent/dataent/website/doctype/blog_post/templates/blog_post.html +12,By,asti
DocType: Print Settings,Allow page break inside tables,Salli sivunvaihto sisällä taulukoita
DocType: Email Account,SMTP Server,Palvelin SMTP
DocType: Print Format,Print Format Help,Tulostusmuodon ohjeet
apps/dataent/dataent/public/js/dataent/views/reports/grid_report.js +822,With Groups,Jossa ryhmät
DocType: DocType,Beta,Beeta
apps/dataent/dataent/public/js/dataent/ui/toolbar/modules_select.js +27,Limit icon choices for all users.,Rajoita kuvake valintoja kaikille käyttäjille.
apps/dataent/dataent/core/doctype/deleted_document/deleted_document.py +24,restored {0} as {1},palautettu {0} kun {1}
apps/dataent/dataent/core/doctype/data_import/exporter.py +72,"If you are updating, please select ""Overwrite"" else existing rows will not be deleted.","mikäli olet päivittämässä valitse ""korvaa"" muuten nykyisiä rivejä ei poisteta"
DocType: DocField,Translatable,käännettävää
DocType: Event,Every Month,joka kuukausi
DocType: Letter Head,Letter Head in HTML,Tulosteotsakkeen HTML
DocType: Web Form,Web Form,Verkkosivun Lomake
apps/dataent/dataent/public/js/dataent/form/controls/date.js +128,Date {0} must be in format: {1},Päivämäärä {0} on oltava muodossa: {1}
DocType: About Us Settings,Org History Heading,Org Historia otsake
apps/dataent/dataent/core/doctype/user/user.py +483,Sorry. You have reached the maximum user limit for your subscription. You can either disable an existing user or buy a higher subscription plan.,Tilaustason käyttäjämäärä on täysi.  Voit asettaa nykyisiä käyttäjiä passiivisiksi tai korottaa tilaustasosi.
DocType: Print Settings,Allow Print for Cancelled,Salli Print for peruutettu
DocType: Communication,Integrations can use this field to set email delivery status,Integraatiot voivat käyttää tätä kenttää asettaa sähköpostin toimituksen tila
DocType: Web Form,Web Page Link Text,Verkkosivun linkin teksti
DocType: Page,System Page,järjestelmä Sivu
apps/dataent/dataent/config/setup.py +195,"Set default format, page size, print style etc.","Aseta oletusmuoto, sivukoko, tulostusmuoto ym"
apps/dataent/dataent/public/js/dataent/form/grid_row_form.js +64,ESC,POISTU
apps/dataent/dataent/modules/utils.py +73,Customizations for <b>{0}</b> exported to:<br>{1},<b>{0}</b> : n <b>muokkaukset</b> viedään kohteeseen: <br> {1}
DocType: Website Settings,Include Search in Top Bar,Sisällytä Hae yläpalkissa
DocType: GSuite Settings,Allow GSuite access,Salli GSuite pääsy
DocType: DocType,DESC,laskeva
DocType: DocType,Naming,Nimeäminen
DocType: Event,Every Year,joka vuosi
apps/dataent/dataent/core/doctype/data_import/data_import.js +201,Select All,Valitse kaikki
apps/dataent/dataent/config/setup.py +247,Custom Translations,Mukautetut kielikäännökset
apps/dataent/dataent/public/js/dataent/socketio_client.js +46,Progress,Edistyminen
apps/dataent/dataent/public/js/dataent/form/workflow.js +34, by Role ,Rooli
apps/dataent/dataent/public/js/dataent/form/save.js +157,Missing Fields,Puuttuvia kenttiä
apps/dataent/dataent/core/doctype/doctype/doctype.py +222,Invalid fieldname '{0}' in autoname,Virheellinen fieldname &#39;{0}&#39; in autoname
apps/dataent/dataent/public/js/dataent/ui/toolbar/awesome_bar.js +136,Search in a document type,Haku asiakirjatyypit
apps/dataent/dataent/custom/doctype/customize_form/customize_form.js +261,Allow field to remain editable even after submission,Salli kenttä jäädä muokattavissa vielä toimittamisen jälkeen
DocType: Custom DocPerm,Role and Level,Rooli ja Level
DocType: File,Thumbnail URL,Pikkukuvan URL
apps/dataent/dataent/desk/moduleview.py +37,Custom Reports,Mukautetut raportit
DocType: Website Script,Website Script,Verkkosivuskripti
DocType: GSuite Settings,If you aren't using own publish Google Apps Script webapp you can use the default https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec ,Jos et käytä omaa julkaise Google Apps Script webapp voit käyttää oletuksena https://script.google.com/macros/s/AKfycbxIFOx3301xwtF2IFPJ4pUQGqkNF3hBiBebppWkeKn6fKZRQvk/exec
apps/dataent/dataent/config/setup.py +200,Customized HTML Templates for printing transactions.,muokatut HTML mallipohjat tulostustapahtumiin
apps/dataent/dataent/public/js/dataent/form/print.js +308,Orientation,Suuntautuminen
DocType: Workflow,Is Active,aktiivinen
apps/dataent/dataent/desk/form/utils.py +114,No further records,Ei muita tietueita
DocType: DocField,Long Text,Pitkä teksti
DocType: Workflow State,Primary,Ensisijainen
apps/dataent/dataent/core/doctype/data_import/importer.py +76,Please do not change the rows above {0},Älä muuta yllä olevia rivejä {0}
DocType: Web Form,Go to this URL after completing the form (only for Guest users),Siirry tähän URL-osoitteeseen lomakkeen täyttämisen jälkeen (vain vierailijoille)
apps/dataent/dataent/public/js/dataent/ui/toolbar/navbar.html +107,(Ctrl + G),(Ctrl + G)
DocType: Contact,More Information,Lisätiedot
DocType: Data Migration Mapping,Field Maps,Kenttäkartat
DocType: Desktop Icon,Desktop Icon,Desktop Icon
apps/dataent/dataent/templates/pages/integrations/payment-success.html +11,Your payment was successfully accepted,Maksusuorituksesi on vastaanotettu
apps/dataent/dataent/public/js/dataent/views/pageview.js +112,Sorry! You are not permitted to view this page.,Sinulla ei ole käyttöoikeutta tämän sivun tarkasteluun
apps/dataent/dataent/public/js/dataent/views/reports/reportview_footer.html +16,Tip:  Double click cell to edit,Vihje: Tuplaklikkaa solu muokata
DocType: Workflow State,bell,soittokello
apps/dataent/dataent/public/js/dataent/form/templates/set_sharing.html +39,Share this document with,Jaa tämä asiakirja
apps/dataent/dataent/utils/nestedset.py +246,{0} {1} cannot be a leaf node as it has children,{0} {1} ei voi olla jatkosidos koska sillä on alasidoksia
DocType: Communication,Info,info
apps/dataent/dataent/public/js/dataent/views/communication.js +395,Add Attachment,Lisää LIITE
DocType: Auto Repeat,Series,Numerosarja
DocType: Data Migration Mapping,Sync,Synkronointi
apps/dataent/dataent/integrations/doctype/social_login_key/social_login_key.py +34,Please enter Client Secret before social login is enabled,Anna Client Secret ennen kuin sosiaalinen kirjautuminen on käytössä
DocType: Communication,Email,Sähköposti
apps/dataent/dataent/templates/includes/contact.js +34,Thank you for your message,Kiitos viestistäsi
apps/dataent/dataent/public/js/dataent/views/communication.js +89,Send Read Receipt,Lähetä Lukukuittaus
DocType: Stripe Settings,Stripe Settings,raita Asetukset
DocType: Data Migration Mapping,Data Migration Mapping,Data Migration Mapping
apps/dataent/dataent/www/login.py +89,Invalid Login Token,Virheellinen Kirjaudu Token
apps/dataent/dataent/public/js/dataent/chat.js +214,Discard,hylätä
apps/dataent/dataent/public/js/dataent/misc/pretty_date.js +49,1 hour ago,1 tunti sitten
DocType: Website Settings,Home Page,Etusivu
DocType: Error Snapshot,Parent Error Snapshot,Päävirhe Snapshot
DocType: Prepared Report,Filters,Suodattimet
DocType: Workflow State,share-alt,Jaa-alt
apps/dataent/dataent/utils/background_jobs.py +217,Queue should be one of {0},Jonon pitäisi olla yksi {0}
DocType: Address Template,"<h4>Default Template</h4>
<p>Uses <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja Templating</a> and all the fields of Address (including Custom Fields if any) will be available</p>
<pre><code>{{ address_line1 }}&lt;br&gt;
{% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%}
{{ city }}&lt;br&gt;
{% if state %}{{ state }}&lt;br&gt;{% endif -%}
{% if pincode %} PIN:  {{ pincode }}&lt;br&gt;{% endif -%}
{{ country }}&lt;br&gt;
{% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%}
{% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%}
{% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}
</code></pre>","<h4> Default Template </h4><p> Käyttää <a href=""http://jinja.pocoo.org/docs/templates/"">Jinja templaattimateriaalit</a> ja kaikilla aloilla Address (mukaan lukien omat kentät mahdollinen) on saatavilla </p><pre> <code>{{ address_line1 }}&lt;br&gt; {% if address_line2 %}{{ address_line2 }}&lt;br&gt;{% endif -%} {{ city }}&lt;br&gt; {% if state %}{{ state }}&lt;br&gt;{% endif -%} {% if pincode %} PIN: {{ pincode }}&lt;br&gt;{% endif -%} {{ country }}&lt;br&gt; {% if phone %}Phone: {{ phone }}&lt;br&gt;{% endif -%} {% if fax %}Fax: {{ fax }}&lt;br&gt;{% endif -%} {% if email_id %}Email: {{ email_id }}&lt;br&gt;{% endif -%}</code> </pre>"
DocType: Calendar View,Start Date Field,Aloituspäiväkentä
DocType: Role,Role Name,Rooli Name
apps/dataent/dataent/templates/includes/navbar/navbar_login.html +23,Switch To Desk,Vaihda työpöydälle
apps/dataent/dataent/config/core.py +27,Script or Query reports,Skriptatut- ja kyselyraportit
DocType: Workflow Document State,Workflow Document State,Työketju-dokumentin tila
